"comp","comp_name","div.lev","TopH","ENL","meanFrac","SSCI","can.open","Site","plot"
154,"ShLe|PaSp|PeCa","3",NA,8.390364284,1.929943948,4.049277463,5.538740148,"EBee",125
155,"ArJi|DyPo|PaSp","3",NA,10.63019282,1.752656259,3.767260022,6.835534624,"EBee",127
156,"DuZi|DyPo|PaSp","3",NA,9.282888127,1.907709159,4.217252001,8.897291419,"EBee",134
157,"ArJi|DuZi|DyPo","3",NA,10.63656887,1.712361286,3.566885171,4.12824538,"EBee",147
158,"ArJi|DyPo|PeCa","3",NA,13.28112093,1.692594884,3.900467276,3.087117405,"EBee",151
159,"ShLe|PaSp","2",NA,11.03705341,1.694418244,3.547624265,12.82523541,"EBee",154
159,"ShLe|PaSp","3",NA,6.138613177,2.95250768,7.131947097,1.965775338,"EBee",162
160,"ShLe|ArJi|PeCa","6",NA,11.00090115,2.026160936,5.437472937,3.08215177,"EBee",137
160,"ShLe|ArJi|PeCa","6",NA,11.59858827,1.882989622,4.716504113,15.17410773,"EBee",139
160,"ShLe|ArJi|PeCa","6",NA,11.26495796,1.736069524,3.803285449,2.275936491,"EBee",141
160,"ShLe|ArJi|PeCa","3",NA,9.775493543,2.042954204,5.097438707,24.72455023,"EBee",166
160,"ShLe|ArJi|PeCa","6",NA,9.024284193,2.339929213,6.489573364,2.079093657,"EBee",168
163,"CpLe","1",3,2.306276989,4.142046064,3.279186399,60.57,"BrazilDry",718
163,"CpLe","1",5,3.124393321,2.978986352,3.467990296,65.25,"BrazilDry",759
163,"CpLe","1",3,2.414769565,2.685783956,2.389300192,99.99,"BrazilDry",809
164,"BaCh","1",2,1.668884025,6.292956308,2.565296454,100,"BrazilDry",719
164,"BaCh","1",2,1.989800113,50.95385205,14.94844973,84.34,"BrazilDry",807
164,"BaCh","1",2,1.806453297,14.56378823,4.87438946,99.95,"BrazilDry",831
165,"AmCe","1",4,2.495040777,4.122283267,3.651099257,76.97,"BrazilDry",726
165,"AmCe","1",3,2.31594361,4.805837262,3.737329518,23.6,"BrazilDry",774
166,"CoVi","1",4,3.374930933,3.388556948,4.412621375,26.3,"BrazilDry",727
166,"CoVi","1",5,3.500524606,3.616109707,5.005276438,20.83,"BrazilDry",776
166,"CoVi","1",3,2.469757374,4.930278727,4.230959788,100,"BrazilDry",808
167,"AnCo","1",4,2.954950606,2.661581166,2.888226184,33.4,"BrazilDry",733
167,"AnCo","1",4,2.36322882,3.775778134,3.135033571,25.32,"BrazilDry",736
167,"AnCo","1",5,3.922506003,2.938659849,4.363490791,24.17,"BrazilDry",762
168,"CyHa","1",5,3.193657866,4.069186923,5.101995993,24.63,"BrazilDry",737
168,"CyHa","1",4,3.186700305,2.306550432,2.634322742,99.99,"BrazilDry",810
170,"MiTe","1",4,3.765960329,3.099495742,4.481809031,2.66,"BrazilDry",742
170,"MiTe","1",5,3.94833959,2.977728114,4.474907073,4.75,"BrazilDry",805
170,"MiTe","1",4,2.895533993,3.282144881,3.538043753,6.68,"BrazilDry",834
171,"PoGa","1",4,3.364697022,3.402236396,4.417840337,16.14,"BrazilDry",745
171,"PoGa","1",3,2.609112745,2.580045415,2.481731743,99.71,"BrazilDry",824
172,"AsPy","1",6,4.509378996,2.341053716,3.600745602,47.47,"BrazilDry",746
172,"AsPy","1",3,2.428965813,3.840308198,3.300690316,99.99,"BrazilDry",811
172,"AsPy","1",3,2.377946116,5.155853833,4.140199138,3.48,"BrazilDry",841
173,"ZiJo","1",4,2.818979621,5.01210847,5.314760439,13.88,"BrazilDry",753
173,"ZiJo","1",5,4.447933845,3.679616488,6.989179399,99.99,"BrazilDry",773
174,"PsMa","1",4,3.342881021,4.02854482,5.374187659,2.42,"BrazilDry",756
174,"PsMa","1",4,2.868721494,3.850281214,4.140290889,9.42,"BrazilDry",798
175,"PiSt","1",4,2.562113495,4.362802077,3.9986389,28.6,"BrazilDry",771
175,"PiSt","1",5,3.53066342,4.196667769,6.106400554,0.63,"BrazilDry",777
175,"PiSt","1",4,3.415060979,2.923459486,3.734329423,19.69,"BrazilDry",803
176,"CbLe","1",4,2.180195768,4.513926739,3.237198925,75.99,"BrazilDry",780
176,"CbLe","1",3,2.325778279,6.925394575,5.121311257,33.51,"BrazilDry",793
177,"LiFe","1",3,2.571128317,6.152446306,5.560748404,15.25,"BrazilDry",791
177,"LiFe","1",2,2.129777789,4.852494437,3.300666779,69.62,"BrazilDry",825
178,"SeMa","1",5,2.689545688,4.107168991,4.045964055,79.67,"BrazilDry",804
178,"SeMa","1",2,1.868410547,3.027160018,1.99843252,100,"BrazilDry",838
178,"SeMa","1",3,2.204225938,12.03790596,7.145653704,49.9,"BrazilDry",845
179,"CoVi|ZiJo","2",5,3.444054435,2.930963669,3.780316578,9.92,"BrazilDry",723
179,"CoVi|ZiJo","2",6,4.08519836,2.986449773,4.66357892,7,"BrazilDry",740
179,"CoVi|ZiJo","2",2,1.700593205,3.050475336,1.807956915,86.32,"BrazilDry",806
180,"AnCo|MiTe","2",8,4.016278911,2.501659706,3.578318106,21.54,"BrazilDry",724
180,"AnCo|MiTe","2",6,4.053496523,3.125829961,4.928826474,6.84,"BrazilDry",784
180,"AnCo|MiTe","2",4,4.231779998,3.480450119,6.044711078,9.85,"BrazilDry",787
181,"LiFe|PoGa","2",7,2.900780842,3.567993625,3.875435934,47.34,"BrazilDry",728
181,"LiFe|PoGa","2",2,1.974256721,2.290727556,1.757320795,92.83,"BrazilDry",801
181,"LiFe|PoGa","2",3,2.057786829,4.701124706,3.055495656,100,"BrazilDry",835
182,"PiSt|ZiJo","2",8,3.788917157,3.587665435,5.483451833,6.13,"BrazilDry",729
182,"PiSt|ZiJo","2",5,3.526550047,3.207175443,4.343867993,16.82,"BrazilDry",770
182,"PiSt|ZiJo","2",4,3.247205977,3.561374912,4.463674557,17.5,"BrazilDry",821
183,"CoVi|CbLe","2",4,2.749896855,4.29576932,4.368788899,38.37,"BrazilDry",734
183,"CoVi|CbLe","2",4,3.728856455,4.252164661,6.719156056,1.52,"BrazilDry",758
183,"CoVi|CbLe","2",4,1.973269504,10.85514036,5.057232647,5.3,"BrazilDry",815
184,"SeMa|AnCo","2",4,3.643844471,3.005012856,4.148337558,17.75,"BrazilDry",748
184,"SeMa|AnCo","2",2,1.722909642,59.69550233,9.249920752,94.53,"BrazilDry",848
185,"HaIm|PoGa","2",4,3.780423853,3.311143896,4.914570913,10.62,"BrazilDry",749
185,"HaIm|PoGa","2",3,2.136928027,6.38032538,4.084820071,55.85,"BrazilDry",836
186,"AsPy|LiFe","2",4,2.245708268,2.216077693,1.903642944,95.96,"BrazilDry",751
186,"AsPy|LiFe","2",3,2.497983743,4.20437472,3.723819373,40.17,"BrazilDry",814
186,"AsPy|LiFe","2",4,2.688008138,4.518900045,4.443208195,13.63,"BrazilDry",837
187,"SeMa|PsMa","2",5,3.956933,3.474416223,5.545827206,2.23,"BrazilDry",752
187,"SeMa|PsMa","2",3,3.238165168,0.115023897,0.078780647,100,"BrazilDry",757
188,"HaIm|CbLe","2",4,2.291612406,3.878656512,3.077282219,83.06,"BrazilDry",760
188,"HaIm|CbLe","2",5,4.619154099,3.362217603,6.395123432,47.78,"BrazilDry",817
188,"HaIm|CbLe","2",3,2.113038406,5.882713225,3.764798819,35.75,"BrazilDry",826
189,"CpLe|BaCh","2",4,3.045260966,4.120508161,4.839505046,10.22,"BrazilDry",766
189,"CpLe|BaCh","2",2,2.003766425,3.774437828,2.517264451,99.99,"BrazilDry",795
189,"CpLe|BaCh","2",3,2.384711545,4.091597568,3.402379657,14.44,"BrazilDry",818
190,"AsPy|MiTe","2",6,4.155193661,2.769281347,4.266674856,11.74,"BrazilDry",768
190,"AsPy|MiTe","2",5,3.74660675,2.822820733,3.938086844,15.86,"BrazilDry",794
190,"AsPy|MiTe","2",4,3.070206616,3.671695681,4.301662108,7.73,"BrazilDry",828
191,"BaCh|PsMa","2",3,2.942245797,0.018086685,0.013164021,100,"BrazilDry",839
192,"CyHa|PiSt","2",4,3.320388743,3.506170844,4.506551027,27.47,"BrazilDry",775
192,"CyHa|PiSt","2",5,3.201135466,3.0013029,3.592134985,25.02,"BrazilDry",783
192,"CyHa|PiSt","2",3,2.414927338,3.346005994,2.900407693,68.13,"BrazilDry",812
193,"CyHa|AmCe","2",2,2.420567511,1.621556811,1.533135223,85.07,"BrazilDry",830
194,"CpLe|AmCe","2",4,2.744477372,3.121243028,3.155502402,99.36,"BrazilDry",797
195,"CoVi|SeMa|AnCo|ZiJo","4",4,2.704610729,2.062289832,2.054777245,90.72,"BrazilDry",720
195,"CoVi|SeMa|AnCo|ZiJo","4",8,3.13452687,2.274276292,2.556734431,70.21,"BrazilDry",747
195,"CoVi|SeMa|AnCo|ZiJo","1",4,2.102170416,0.786343621,0.83645597,99.85,"BrazilDry",847
196,"HaIm|BaCh|PiSt|ZiJo","4",5,4.369621184,2.088542336,2.962547454,96.48,"BrazilDry",731
196,"HaIm|BaCh|PiSt|ZiJo","4",4,3.321249613,4.240416634,5.663752219,9.1,"BrazilDry",779
196,"HaIm|BaCh|PiSt|ZiJo","4",4,3.125558019,2.726053705,3.135744002,83.02,"BrazilDry",823
197,"AsPy|CyHa|AnCo|PoGa","4",5,3.911320269,2.866869364,4.205786244,10,"BrazilDry",743
197,"AsPy|CyHa|AnCo|PoGa","4",3,2.469438278,3.441951249,3.056796121,84.97,"BrazilDry",778
197,"AsPy|CyHa|AnCo|PoGa","4",2,2.105008196,8.489196694,4.913301227,100,"BrazilDry",792
198,"HaIm|AsPy|CbLe|MiTe","4",5,3.928739883,2.599068585,3.694901666,8.19,"BrazilDry",755
198,"HaIm|AsPy|CbLe|MiTe","4",4,3.294582698,3.488055948,4.435178694,19.69,"BrazilDry",786
198,"HaIm|AsPy|CbLe|MiTe","4",5,4.217523294,3.36877198,5.74331319,5.96,"BrazilDry",789
199,"CoVi|CbLe|MiTe|PsMa","4",5,4.165461399,2.794682696,4.333504905,8.91,"BrazilDry",763
199,"CoVi|CbLe|MiTe|PsMa","4",5,3.578035134,3.36882258,4.703665329,5.27,"BrazilDry",785
199,"CoVi|CbLe|MiTe|PsMa","4",3,2.307064619,4.718035093,3.658037538,97.11,"BrazilDry",832
200,"CpLe|CyHa|AmCe|PiSt","4",4,2.730083135,3.364544503,3.382275298,13.25,"BrazilDry",769
200,"CpLe|CyHa|AmCe|PiSt","4",4,2.762252382,4.809485814,4.932236519,86.66,"BrazilDry",829
201,"CpLe|SeMa|AmCe|LiFe","4",3,1.838569602,69.04800243,13.18319692,39.69,"BrazilDry",790
201,"CpLe|SeMa|AmCe|LiFe","4",2,1.835917905,27.06419549,7.417266587,100,"BrazilDry",799
201,"CpLe|SeMa|AmCe|LiFe","4",2,2.151709761,1.56646802,1.410461099,98.94,"BrazilDry",843
202,"BaCh|LiFe|PsMa|PoGa","4",2,1.989599926,13.4443319,5.975304277,100,"BrazilDry",802
202,"BaCh|LiFe|PsMa|PoGa","4",2,1.851298902,3.231929046,2.059544434,100,"BrazilDry",820
202,"BaCh|LiFe|PsMa|PoGa","4",4,2.81257417,5.020775633,5.304777785,49.41,"BrazilDry",840
203,"HaIm|AsPy|CpLe|CyHa|CbLe|AmCe|MiTe|PiSt","8",5,3.437546624,2.826641204,3.607531241,67.81,"BrazilDry",722
203,"HaIm|AsPy|CpLe|CyHa|CbLe|AmCe|MiTe|PiSt","8",4,3.675500693,3.255374143,4.64779702,28.53,"BrazilDry",732
203,"HaIm|AsPy|CpLe|CyHa|CbLe|AmCe|MiTe|PiSt","8",4,3.605300823,3.741680663,5.431299459,2.89,"BrazilDry",788
204,"HaIm|AsPy|CbLe|SeMa|AnCo|BaCh|MiTe|ZiJo","8",4,3.110482416,6.787317601,8.786029318,39.89,"BrazilDry",738
204,"HaIm|AsPy|CbLe|SeMa|AnCo|BaCh|MiTe|ZiJo","8",3,2.282782714,7.162363669,5.078780129,100,"BrazilDry",833
205,"CoVi|CpLe|CyHa|AmCe|LiFe|PiSt|PsMa|PoGa","8",5,3.959078299,3.25666215,5.076694278,8.24,"BrazilDry",761
205,"CoVi|CpLe|CyHa|AmCe|LiFe|PiSt|PsMa|PoGa","8",4,3.214192076,3.511476024,4.334117748,3.61,"BrazilDry",772
206,"CoVi|SeMa|AnCo|BaCh|LiFe|PsMa|ZiJo|PoGa","8",4,2.911997019,5.89518304,6.660972484,67.32,"BrazilDry",764
206,"CoVi|SeMa|AnCo|BaCh|LiFe|PsMa|ZiJo|PoGa","8",4,2.88239829,2.956327335,3.15028102,59.64,"BrazilDry",822
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,3.37172631,2.558034253,3.131695511,68.06,"BrazilDry",721
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,3.376329952,2.318117517,2.781588675,64.89,"BrazilDry",730
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",5,3.64806722,3.279715949,4.65151002,4.88,"BrazilDry",735
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",5,2.724409486,3.769342037,3.78062086,5.97,"BrazilDry",741
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",3,2.272800952,1.918041836,1.706986745,100,"BrazilDry",744
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,2.949461312,4.749889946,5.394065084,7.41,"BrazilDry",754
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,3.018013352,3.001357714,3.367011633,34.77,"BrazilDry",765
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",5,3.723709428,2.556736749,3.435524819,26.59,"BrazilDry",782
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",3,3.136217183,1.181811218,1.210385595,99.5,"BrazilDry",800
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,2.652724928,4.483748993,4.322480324,85.55,"BrazilDry",813
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,3.110662228,3.252571171,3.813232072,19.97,"BrazilDry",816
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,2.912753148,1.650333978,1.708463795,100,"BrazilDry",819
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",2,2.251784518,7.255694359,4.996120931,13.49,"BrazilDry",827
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",3,2.63650756,5.20179724,4.946279112,87.03,"BrazilDry",842
207,"HaIm|AsPy|CoVi|CpLe|CyHa|CbLe|SeMa|AmCe|AnCo|BaCh|LiFe|MiTe|PiSt|PsMa|ZiJo|PoGa","16",4,3.331306957,3.034832241,3.803503925,36.81,"BrazilDry",846
223,"LuSe","1",17.25,12.33980894,1.979036828,5.6072324415,0.855,"Sardinillia",109
223,"LuSe","1",17.5,13.11856074,1.9108710915,5.286250471,3.2975,"Sardinillia",110
224,"HuCr","1",17.5,7.2256887255,2.5231228775,6.039201987,27.97,"Sardinillia",111
224,"HuCr","1",14.75,7.8346443885,1.9412833015,3.917385884,66.3275,"Sardinillia",112
225,"CeOd","1",17.75,13.78095457,1.9883705995,6.162159303,10.8875,"Sardinillia",113
225,"CeOd","1",14.75,7.9387630435,2.295684825,5.609360562,3.025,"Sardinillia",114
226,"AnEx|CeOd|LuSe","3",18.5,14.07151646,1.943928295,5.813744785,1.195,"Sardinillia",115
227,"AnEx|LuSe|TaRo","3",23.25,14.505542385,2.0533345465,6.841706039,3.1175,"Sardinillia",116
228,"CoAl|CeOd|HuCr","3",17.75,12.779671995,2.009065257,5.8003938295,6.47,"Sardinillia",117
229,"CeOd|HuCr|LuSe","3",20,13.60992151,1.7451563245,4.3093300325,3.54,"Sardinillia",118
243,"CaCa","1",5,3.769460894,3.143848779,4.571911087,-0.48,"CADE",988
243,"CaCa","1",6.5,4.892117601,2.953707076,5.580042273,6.635,"CADE",1038
243,"CaCa","1",7,4.651536918,3.914235016,8.147332475,0.89,"CADE",1088
243,"CaCa","1",7,5.11445215,2.987241679,5.965881641,6.45,"CADE",1105
243,"CaCa","1",6,3.790008656,3.69845611,5.712319216,22.89,"CADE",1142
243,"CaCa","1",6,4.410883592,3.177159536,5.55985644,9.54,"CADE",1166
243,"CaCa","1",4,2.743107627,6.65077145,6.766329177,12.39,"CADE",1210
243,"CaCa","1",6,4.289381047,3.090798146,5.171453978,3.16,"CADE",1274
244,"CiCa","1",6,4.243707929,3.377906975,5.809344547,2.39,"CADE",993
244,"CiCa","1",7,5.22021626,2.850083008,5.645074733,-0.16,"CADE",1043
244,"CiCa","1",7,5.040000151,2.662186237,4.872852235,0.25,"CADE",1081
244,"CiCa","1",7,4.426275464,2.828258679,4.695275795,3.49,"CADE",1097
244,"CiCa","1",6,4.629436791,3.12649873,5.736469739,-0.44,"CADE",1154
244,"CiCa","1",6,4.38664691,3.163751608,5.490119494,-0.45,"CADE",1196
244,"CiCa","1",6,3.00109551,3.706115244,4.219189492,-0.79,"CADE",1236
244,"CiCa","1",7,4.488730902,2.811285848,4.721307596,-0.27,"CADE",1260
245,"PiMa","1",8,5.531932875,2.778028568,5.741537168,6.15,"CADE",1009
245,"PiMa","1",6,4.536137841,3.38084207,6.308495625,3.58,"CADE",1046
245,"PiMa","1",8,5.257449613,3.181469281,6.826280517,5.38,"CADE",1059
245,"PiMa","1",14,4.945185418,3.003047195,5.79885512,2.5,"CADE",1091
245,"PiMa","1",6,4.949208081,3.295238018,6.733158487,3.01,"CADE",1180
245,"PiMa","1",7,4.479767201,3.448985317,6.401863238,6.63,"CADE",1206
245,"PiMa","1",14,4.582875617,3.252329494,6.021814905,5.64,"CADE",1234
245,"PiMa","1",7,4.7347658,3.282169175,6.347392201,2.45,"CADE",1249
246,"ScSu","1",18,12.34550987,1.67756603,3.670165049,7.72,"BEF-China",875
246,"ScSu","1",28,15.48344736,1.746959793,4.611049883,19.03,"BEF-China",971
246,"ScSu","1",7,5.401429064,3.155166183,6.945165918,-0.29,"CADE",1052
246,"ScSu","1",6,3.849211712,3.810563516,6.068718275,1.84,"CADE",1079
246,"ScSu","1",6,4.337213124,3.852965356,7.235979448,0.03,"CADE",1099
246,"ScSu","1",6,4.314267608,3.423800943,6.04522859,-0.36,"CADE",1181
246,"ScSu","1",6,3.386596446,4.54362683,6.33747807,7.6,"CADE",1199
246,"ScSu","1",4,2.702019458,3.348112883,3.323923332,53.09,"CADE",1231
246,"ScSu","1",6,4.310607757,3.653476005,6.639849647,-0.51,"CADE",1255
247,"ErFo","1",5,3.316360672,6.469189597,9.377821716,-0.98,"CADE",983
247,"ErFo","1",6,3.769407744,5.000934948,8.46415391,2.07,"CADE",1037
247,"ErFo","1",6,4.713022339,3.919199886,8.310963663,0.92,"CADE",1071
247,"ErFo","1",7,5.32718994,3.026080008,6.374237322,0,"CADE",1121
247,"ErFo","1",6,3.951191818,4.879336465,8.827131051,-0.07,"CADE",1187
247,"ErFo","1",6,3.230401145,3.121359826,3.799012376,49.05,"CADE",1222
247,"ErFo","1",6,4.480903882,2.915979865,4.978463694,-0.06,"CADE",1256
248,"CaFi","1",8,5.130932884,2.5634958,4.661855991,1.46,"CADE",1006
248,"CaFi","1",6,3.424325111,4.528149903,6.417646574,14.69,"CADE",1133
248,"CaFi","1",6,3.669782363,2.309375925,2.96886969,74.95,"CADE",1143
248,"CaFi","1",6,3.671610455,4.541086116,7.156850096,13.48,"CADE",1192
248,"CaFi","1",5,2.870444143,3.567596738,3.823506936,66.21,"CADE",1211
248,"CaFi","1",7,4.611277928,4.308363297,9.322868653,12.33,"CADE",1243
249,"ElSy","1",6,4.000801904,3.724581989,6.191502429,0.89,"CADE",989
249,"ElSy","1",7,4.450216378,3.449543818,6.351155436,0.09,"CADE",1042
249,"ElSy","1",7,5.061256989,2.704604063,5.02002383,-0.38,"CADE",1074
249,"ElSy","1",7,5.247521318,3.033898925,6.295643818,2.13,"CADE",1089
249,"ElSy","1",6,3.140714622,4.914057722,6.184705827,1.31,"CADE",1145
249,"ElSy","1",6,4.526635373,2.829089922,4.808139665,-0.25,"CADE",1157
249,"ElSy","1",4,2.979608362,4.593145119,5.283071608,-0.1,"CADE",1220
249,"ElSy","1",7,4.89292476,3.010268695,5.753402555,0.55,"CADE",1239
250,"IlRo","1",7,3.891558766,3.081769201,4.615155888,-0.48,"CADE",1017
250,"IlRo","1",6,4.085222244,2.811420083,4.283584865,-0.15,"CADE",1030
250,"IlRo","1",7,4.428163713,2.737837233,4.475648582,0.67,"CADE",1102
250,"IlRo","1",6,4.879551429,2.615582944,4.59058805,-0.1,"CADE",1119
250,"IlRo","1",6,2.825867605,3.763968545,3.962688498,0.71,"CADE",1151
250,"IlRo","1",7,4.620398606,2.535017994,4.152267344,-0.34,"CADE",1168
250,"IlRo","1",6,3.071435785,3.410093281,3.961330388,0.8,"CADE",1232
250,"IlRo","1",6,4.403046088,2.516760708,3.927956054,0.31,"CADE",1258
251,"ErFo|PiMa","2",9,5.731784816,2.971356976,6.695636823,5.59,"CADE",990
251,"ErFo|PiMa","2",7,5.249012851,3.347346423,7.412670562,1.52,"CADE",1048
251,"ErFo|PiMa","2",7,4.725059705,2.865600672,5.128627539,3.43,"CADE",1066
251,"ErFo|PiMa","2",15,5.518037534,2.99031077,6.494325935,0.62,"CADE",1082
251,"ErFo|PiMa","2",6,4.745707927,3.366769832,6.622137002,2.67,"CADE",1167
251,"ErFo|PiMa","2",7,4.57334259,3.305020023,6.155615556,5.6,"CADE",1198
251,"ErFo|PiMa","2",7,4.738054463,3.107894029,5.835707606,2.88,"CADE",1248
251,"ErFo|PiMa","2",6,4.134679714,3.581512811,6.115718266,6.05,"CADE",1283
252,"ErFo|CaFi","2",7,4.00541247,4.543231523,8.169398885,0.12,"CADE",1000
252,"ErFo|CaFi","2",6,4.146754453,4.940348752,9.699502558,-0.06,"CADE",1033
252,"ErFo|CaFi","2",6,4.314092909,2.729274323,4.339620523,1.74,"CADE",1063
252,"ErFo|CaFi","2",7,4.52232071,3.585146211,6.866965969,1.39,"CADE",1131
252,"ErFo|CaFi","2",6,3.219564256,3.660363286,4.559302635,27.32,"CADE",1141
252,"ErFo|CaFi","2",6,4.039752214,3.690284301,6.190411098,26.73,"CADE",1158
252,"ErFo|CaFi","2",5,3.19177502,3.020508447,3.607197845,36.83,"CADE",1218
252,"ErFo|CaFi","2",6,4.886957623,3.773736321,8.224100529,70.49,"CADE",1244
253,"ErFo|CaCa","2",6,4.046001261,4.891144181,9.196213275,1.48,"CADE",1032
253,"ErFo|CaCa","2",15,5.638147078,2.912523472,6.35301299,2.04,"CADE",1085
253,"ErFo|CaCa","2",7,3.841739823,3.921626992,6.291602996,4.85,"CADE",1110
253,"ErFo|CaCa","2",7,4.537995001,3.423499759,6.432480322,2.49,"CADE",1165
253,"ErFo|CaCa","2",7,5.071324447,3.191224353,6.58000387,1.61,"CADE",1273
253,"ErFo|CaCa","2",6,3.707658699,4.937629711,8.105635701,6.43,"CADE",1280
254,"ErFo|ScSu","2",6,4.01357432,4.547904337,8.206324401,1.19,"CADE",994
254,"ErFo|ScSu","2",6,3.893290585,4.274445366,7.203213688,0.51,"CADE",1055
254,"ErFo|ScSu","2",7,5.168346352,3.738201725,8.722254744,0.29,"CADE",1113
254,"ErFo|ScSu","2",6,4.719113425,3.635077576,7.408064813,1.94,"CADE",1118
254,"ErFo|ScSu","2",6,3.407523381,3.963669222,5.410767749,-0.31,"CADE",1136
254,"ErFo|ScSu","2",6,4.134880164,3.269793253,5.374525469,0.62,"CADE",1161
254,"ErFo|ScSu","2",4,3.291369489,3.852185137,4.986032645,53.6,"CADE",1223
254,"ErFo|ScSu","2",6,4.172438298,3.434998004,5.828694659,-0.58,"CADE",1259
255,"ErFo|ElSy","2",6,4.826856022,3.273337441,6.466898982,-0.55,"CADE",1012
255,"ErFo|ElSy","2",7,3.471226102,5.666736247,8.66021851,-0.23,"CADE",1027
255,"ErFo|ElSy","2",7,4.464851393,2.96752003,5.091108658,2.07,"CADE",1061
255,"ErFo|ElSy","2",7,5.916768663,2.599608515,5.465367869,1.01,"CADE",1122
255,"ErFo|ElSy","2",6,4.642233253,2.767771222,4.772613897,0.79,"CADE",1176
255,"ErFo|ElSy","2",6,2.793182621,7.157375166,7.550703512,-0.37,"CADE",1208
255,"ErFo|ElSy","2",4,2.839062887,4.506697618,4.811541976,0.02,"CADE",1226
255,"ErFo|ElSy","2",6,4.468650456,2.985703558,5.142638027,-0.24,"CADE",1246
256,"ErFo|IlRo","2",7,4.482950907,3.455186425,6.424788189,1.23,"CADE",982
256,"ErFo|IlRo","2",7,4.659871362,2.775823509,4.812543479,1.18,"CADE",1034
256,"ErFo|IlRo","2",8,5.467417066,2.190063343,3.787650932,0.86,"CADE",1084
256,"ErFo|IlRo","2",7,5.443859973,2.46801264,4.621980077,0.81,"CADE",1104
256,"ErFo|IlRo","2",5,2.814424888,3.693453351,3.865052576,0.48,"CADE",1149
256,"ErFo|IlRo","2",7,4.646065601,2.461172783,3.988433811,-0.41,"CADE",1183
256,"ErFo|IlRo","2",6,3.256918636,3.085613372,3.782730679,2.33,"CADE",1213
256,"ErFo|IlRo","2",7,4.343224914,2.504327263,3.850565858,0.7,"CADE",1278
257,"ErFo|CiCa","2",6,4.386092919,3.096743182,5.318305701,0.36,"CADE",1005
257,"ErFo|CiCa","2",7,4.595405262,2.905254319,5.086068613,3.22,"CADE",1039
257,"ErFo|CiCa","2",15,4.619999933,3.707917645,7.430082775,1.12,"CADE",1060
257,"ErFo|CiCa","2",8,5.778248848,2.543194658,5.141343638,1.32,"CADE",1123
257,"ErFo|CiCa","2",6,4.176724132,3.091136237,5.019231655,-0.61,"CADE",1194
257,"ErFo|CiCa","2",5,2.996617616,3.141900081,3.512859382,-0.81,"CADE",1227
257,"ErFo|CiCa","2",7,4.689849164,2.812121797,4.942395872,-0.26,"CADE",1245
258,"PiMa|ScSu","2",6,4.458825495,2.755867889,4.551303965,2.64,"CADE",1003
258,"PiMa|ScSu","2",7,5.548037178,2.680343823,5.416023528,0.94,"CADE",1050
258,"PiMa|ScSu","2",7,4.855447858,2.766022236,4.990875469,4.98,"CADE",1062
258,"PiMa|ScSu","2",7,5.49489382,3.076220838,6.78412177,0.73,"CADE",1077
258,"PiMa|ScSu","2",7,5.02962204,3.0048523,5.913561625,0.8,"CADE",1164
