Zone,plotID,Site,comp,comp_name,div.lev,TopH,ENL,meanFrac,SSCI,can.open,plot,Clim.zone,SR.log2,FSI_mean,FSI_se,FENL_mean,FENL_se,FMFrac_mean,FMFrac_se,ref_n,SSCI_sc,meanFrac_sc,ENL_sc,FSI_sc,FMFrac_sc,FENL_sc,FSI_comp
CDref,593,CADE,262,CaFi|CaCa,2,6,4.405197432,3.522802534,6.470201571,0.35,1054,Humid,1,0.926690705,0.015330295,0.559683618,0.019386897,1.203253847,0.007604278,6,0.661911115,0.2643957,-0.043699021,0.733480329,0.427277794,-0.004932551,0.008166166
CDref,594,CADE,262,CaFi|CaCa,2,7,4.622184737,3.431790148,6.604063795,0.52,1065,Humid,1,0.936759279,0.015387265,0.5801002,0.018595817,1.190484388,0.007691662,6,0.771715803,0.144593437,0.238787009,0.832108823,0.294589697,0.279810462,0.00834776
CDref,595,CADE,262,CaFi|CaCa,2,7,5.318755007,2.849595455,5.755082477,1.69,1092,Humid,1,0.868976512,0.015138752,0.638857719,0.020099061,1.099650789,0.007583429,6,0.075312245,-0.621766445,1.145620568,0.168130734,-0.649266918,1.099281294,0.008294169
CDref,596,CADE,262,CaFi|CaCa,2,6,3.717949242,3.484800381,5.15196582,9,1156,Humid,1,0.815743273,0.015368449,0.494766688,0.017335456,1.198222723,0.00751409,6,-0.419413113,0.214372355,-0.938396583,-0.353324873,0.374999135,-0.910306545,0.007179865
CDref,597,CADE,262,CaFi|CaCa,2,6,4.023262566,3.14192897,4.922023174,6.92,1159,Humid,1,0.793181792,0.014722633,0.524211827,0.017775797,1.147075188,0.00758759,6,-0.608030782,-0.236959299,-0.540922875,-0.574329852,-0.156477544,-0.499645362,0.007188769
CDref,598,CADE,262,CaFi|CaCa,2,6,4.271199975,3.878380136,7.155803794,0.55,1250,Humid,1,0.977170368,0.015171602,0.547216327,0.018311692,1.248577668,0.007339288,6,1.224297846,0.732452885,-0.218144294,1.227962802,0.898239961,-0.178809545,0.008376422
CDref,599,CADE,262,CaFi|CaCa,2,6,3.372730807,3.734639583,4.962445558,20.86,1279,Humid,1,0.796760623,0.015064306,0.459525908,0.015890423,1.230711599,0.007491252,6,-0.574873053,0.543242996,-1.387820963,-0.539272781,0.712592716,-1.401797525,0.006903871
CDref,600,CADE,263,CaFi|ScSu,2,6,3.089684667,4.361029753,5.266239458,65.41,985,Humid,1,0.825983461,0.014893153,0.428166353,0.015667663,1.302863748,0.007206082,6,-0.325676577,1.367778676,-1.756306025,-0.253015304,1.462329415,-1.839158412,0.006925973
CDref,601,CADE,263,CaFi|ScSu,2,7,4.903828887,3.004412657,5.749704523,0.53,1047,Humid,1,0.869250872,0.015572798,0.603643572,0.018973503,1.125457003,0.008002756,6,0.070900809,-0.41797604,0.605446882,0.170818282,-0.381113214,0.608161747,0.008076312
CDref,602,CADE,263,CaFi|ScSu,2,6,4.839670275,3.080290604,5.894325889,0.04,1080,Humid,1,0.880909584,0.015340667,0.598787026,0.019506611,1.137701596,0.007902968,6,0.189531021,-0.318095681,0.521921666,0.285023258,-0.253879023,0.540429174,0.008124545
CDref,603,CADE,263,CaFi|ScSu,2,6,3.606498898,4.158118157,6.221314368,3.27,1140,Humid,1,0.908100415,0.015905728,0.48282469,0.01656533,1.281190598,0.007375919,6,0.457753579,1.100680214,-1.083488782,0.551375849,1.23712259,-1.076857462,0.007642059
CDref,604,CADE,263,CaFi|ScSu,2,5,3.559585139,5.469908869,8.64912149,-0.89,1189,Humid,1,1.071742707,0.015965373,0.478623735,0.016409454,1.40203392,0.006526842,6,2.449238532,2.827428651,-1.144563698,2.154362875,2.492811783,-1.135446738,0.008514848
CDref,605,CADE,263,CaFi|ScSu,2,6,3.790852027,2.748473442,3.847063495,37.85,1237,Humid,1,0.678558907,0.013944833,0.502564307,0.016774662,1.081830535,0.007965118,6,-1.48980018,-0.754876305,-0.84348772,-1.697138606,-0.834438095,-0.801555843,0.006387914
CDref,606,CADE,263,CaFi|ScSu,2,6,4.981285491,3.022323455,5.905785651,0.45,1262,Humid,1,0.881650345,0.015821851,0.610772841,0.019157031,1.128380489,0.008055747,6,0.198931251,-0.394399533,0.706284157,0.292279511,-0.350735121,0.707591195,0.008199234
CDref,607,CADE,264,CaCa|ScSu,2,8,4.48126609,3.903684827,7.711809521,1.65,1008,Humid,1,1.01472662,0.015409984,0.567211356,0.018558872,1.251606948,0.007643113,6,1.680378985,0.765762189,0.055331349,1.595851706,0.929717361,0.100054215,0.008709819
CDref,608,CADE,264,CaCa|ScSu,2,6,3.290309072,5.599935696,7.781658393,0.39,1036,Humid,1,1.018861379,0.015608696,0.450456927,0.015424926,1.411659831,0.006683614,6,1.737674714,2.998586762,-1.49512212,1.63635447,2.592835115,-1.528279473,0.008085173
CDref,609,CADE,264,CaCa|ScSu,2,6,4.189050878,3.349822093,5.65041172,2.5,1112,Humid,1,0.859189625,0.01524329,0.541114601,0.018760526,1.178882842,0.008196326,6,-0.010547227,0.036696492,-0.325090515,0.072261554,0.174037425,-0.263908213,0.007688488
CDref,610,CADE,264,CaCa|ScSu,2,7,5.405772007,3.046409917,6.55204681,4.84,1126,Humid,1,0.932963776,0.015395777,0.646656501,0.020587739,1.132659067,0.007800918,6,0.72904724,-0.362693819,1.258904093,0.7949293,-0.306276199,1.208048205,0.008723658
CDref,611,CADE,264,CaCa|ScSu,2,6,4.816221418,2.992765357,5.602492997,2.7,1184,Humid,1,0.856216413,0.015294931,0.596379274,0.018895876,1.12390643,0.007954916,6,-0.049854063,-0.433307721,0.491394652,0.043136925,-0.397225306,0.506849091,0.007964869
CDref,612,CADE,264,CaCa|ScSu,2,7,3.495327327,4.029065096,5.719643996,37.91,1225,Humid,1,0.866691298,0.015622621,0.472194044,0.016835903,1.266516775,0.007476375,6,0.046242719,0.9308039,-1.228218058,0.145745515,1.084646148,-1.225119413,0.007362986
CDref,613,CADE,264,CaCa|ScSu,2,6,3.891487688,3.700337655,5.917272051,2.29,1270,Humid,1,0.882953747,0.015887017,0.512677372,0.017795315,1.226336207,0.00756299,6,0.208353331,0.498090366,-0.712474672,0.305047216,0.667127794,-0.660512427,0.007666922
CDref,614,CADE,265,CaCa|ElSy,2,6,4.600409359,3.817541811,7.724788724,0.35,1002,Humid,1,1.014283359,0.016046638,0.57841365,0.019208088,1.240974794,0.007575576,6,1.691025584,0.65236962,0.210438622,1.591509663,0.819238101,0.256288736,0.008784119
CDref,615,CADE,265,CaCa|ElSy,2,8,4.88180027,3.33430456,6.748887724,0.46,1056,Humid,1,0.947156556,0.015074217,0.603012418,0.01830745,1.176869499,0.007871457,6,0.890512174,0.01627031,0.576768815,0.933957192,0.15311668,0.599359258,0.008549
CDref,616,CADE,265,CaCa|ElSy,2,7,5.656551896,2.667325386,5.474074055,1.48,1094,Humid,1,0.843962622,0.015053715,0.666230005,0.020545364,1.066545476,0.008136463,6,-0.155193729,-0.861693862,1.585383171,-0.076897245,-0.993265935,1.48103311,0.008313383
CDref,617,CADE,265,CaCa|ElSy,2,7,3.464424953,4.93781248,7.27359461,0.61,1148,Humid,1,0.984857057,0.015680827,0.468798183,0.016183739,1.358186043,0.006991407,6,1.320919458,2.127014629,-1.268448472,1.303259116,2.037186227,-1.272480313,0.008003393
CDref,618,CADE,265,CaCa|ElSy,2,6,4.275985465,3.007846907,4.953504388,-0.27,1160,Humid,1,0.796436836,0.014831052,0.548062123,0.018326578,1.125878986,0.007668971,6,-0.582207329,-0.413455436,-0.211914279,-0.542444496,-0.376728373,-0.167013532,0.007336238
CDref,619,CADE,265,CaCa|ElSy,2,5,3.636460358,3.565502645,5.161713037,5.85,1228,Humid,1,0.81573129,0.014741253,0.486344947,0.016893398,1.20887295,0.007519308,6,-0.411417653,0.320603103,-1.044483302,-0.353442257,0.485666187,-1.027761654,0.007139107
CDref,620,CADE,265,CaCa|ElSy,2,6,4.510403531,2.666924891,4.382651604,0.2,1257,Humid,1,0.739318997,0.014403207,0.569731415,0.018738117,1.06628628,0.007777804,6,-1.050467232,-0.862221045,0.093264076,-1.101952396,-0.995959249,0.13520061,0.007107009
CDref,621,CADE,266,CaCa|IlRo,2,5,3.662856779,3.198373649,4.523983283,0.07,984,Humid,1,0.753149783,0.014486533,0.490040597,0.016954521,1.156729271,0.007945453,6,-0.934535489,-0.16265952,-1.010118987,-0.966470477,-0.056161473,-0.976219706,0.006793597
CDref,622,CADE,266,CaCa|IlRo,2,7,4.361657941,3.215837352,5.586878396,0.43,1021,Humid,1,0.853422208,0.014870297,0.55637208,0.018280102,1.159097969,0.007700602,6,-0.062662429,-0.139671537,-0.100381129,0.015765802,-0.031548204,-0.051117422,0.007733661
CDref,623,CADE,266,CaCa|IlRo,2,8,4.817544319,3.010876239,5.657593945,2.08,1070,Humid,1,0.860089192,0.015540332,0.596431525,0.019410386,1.127297124,0.007817296,6,-0.004655782,-0.409467838,0.493116877,0.081073422,-0.361992424,0.507577817,0.007996744
CDref,624,CADE,266,CaCa|IlRo,2,8,6.305640933,2.688078145,6.177225524,0.73,1076,Humid,1,0.903714391,0.015313836,0.715339587,0.020858905,1.070718791,0.008135959,6,0.421588322,-0.834376399,2.430403045,0.508411777,-0.949900803,2.165947477,0.008971503
CDref,625,CADE,266,CaCa|IlRo,2,6,4.559818637,2.728125449,4.58489594,1.2,1162,Humid,1,0.759372842,0.014725781,0.574254381,0.018708265,1.077916804,0.007955627,6,-0.884569971,-0.781660963,0.157595383,-0.905511405,-0.875105871,0.198280846,0.007264917
CDref,626,CADE,266,CaCa|IlRo,2,6,3.625112741,3.647005762,5.293095657,0.16,1200,Humid,1,0.828552895,0.014648216,0.485547411,0.016462093,1.219784505,0.00774433,6,-0.303646937,0.427888037,-1.059256255,-0.22784596,0.599048722,-1.038884619,0.007210937
CDref,627,CADE,266,CaCa|IlRo,2,6,3.215543668,3.183913425,3.867737161,-0.31,1216,Humid,1,0.681485869,0.013904076,0.443079303,0.015558652,1.154066995,0.007880149,6,-1.472841957,-0.181693935,-1.592455842,-1.668467027,-0.08382532,-1.631172647,0.00612423
CDref,628,CADE,266,CaCa|IlRo,2,7,4.641892569,2.774448428,4.789942588,0.66,1254,Humid,1,0.779415009,0.015346968,0.580737404,0.018965452,1.086467033,0.008127132,6,-0.716374026,-0.720684672,0.26444375,-0.709184815,-0.786260009,0.288697335,0.007422595
CDref,629,CADE,267,CaCa|CiCa,2,6,3.909807934,3.603692521,5.742737784,0.36,987,Humid,1,0.868047762,0.015200905,0.513600461,0.016688343,1.213691975,0.007215281,6,0.065186123,0.370873553,-0.688624366,0.159033005,0.535740921,-0.647638419,0.007578189
CDref,630,CADE,267,CaCa|CiCa,2,7,5.035831316,2.867197271,5.489289486,0.94,1045,Humid,1,0.846129873,0.014640251,0.616120022,0.019471682,1.102412059,0.007919432,6,-0.142712794,-0.598596661,0.777294918,-0.055667557,-0.620574416,0.782166478,0.008025026
CDref,631,CADE,267,CaCa|CiCa,2,7,4.397579964,3.17211333,5.527448199,0.75,1058,Humid,1,0.848144759,0.015408957,0.5606992,0.01783801,1.152290199,0.007587458,6,-0.111411913,-0.197226745,-0.053615861,-0.035930381,-0.102288091,0.009231416,0.0077345
CDref,632,CADE,267,CaCa|CiCa,2,6,4.654087469,3.152717183,5.845892367,4.17,1120,Humid,1,0.876487104,0.015010539,0.583523747,0.019378332,1.14909701,0.007774643,6,0.149801906,-0.22275846,0.280319743,0.241702066,-0.135468689,0.32755749,0.008020437
CDref,633,CADE,267,CaCa|CiCa,2,5,3.66139141,3.156416168,4.445042275,-0.48,1188,Humid,1,0.745753451,0.014944225,0.489419538,0.016597039,1.15007535,0.007789551,6,-0.999289327,-0.217889378,-1.012026685,-1.038922564,-0.125302706,-0.984881403,0.006734418
CDref,634,CADE,267,CaCa|CiCa,2,5,2.609437596,3.303113446,3.145701684,-1.12,1202,Humid,1,0.592005645,0.013074874,0.375021984,0.013769241,1.172039296,0.007574395,6,-2.065114208,-0.024787465,-2.381518124,-2.544986398,0.102925792,-2.580344569,0.005288464
CDref,635,CADE,267,CaCa|CiCa,2,6,4.638180109,2.74843438,4.717353028,-0.27,1251,Humid,1,0.773181919,0.014241793,0.581299804,0.019024806,1.081747685,0.008162975,6,-0.77591789,-0.754927724,0.259610665,-0.770242149,-0.835298989,0.296540936,0.007387959
CDref,636,CADE,267,CaCa|CiCa,2,7,3.701039442,4.051705887,6.23969416,0.49,1288,Humid,1,0.908734437,0.014955955,0.492618263,0.016769786,1.269196645,0.007098054,6,0.47283018,0.960606635,-0.960410692,0.557586526,1.112492808,-0.940269885,0.007702547
CDref,637,CADE,268,ElSy|ScSu,2,7,4.102439841,3.550311506,5.980619381,0.23,1016,Humid,1,0.887510696,0.01546416,0.53197144,0.018161352,1.206317146,0.007801229,6,0.260315965,0.300606563,-0.437845535,0.34968562,0.459108701,-0.391424716,0.00778746
CDref,638,CADE,268,ElSy|ScSu,2,6,4.034490918,3.803885654,6.446852648,-0.26,1031,Humid,1,0.925083261,0.015359216,0.526435761,0.018307502,1.239785034,0.007603502,6,0.642758428,0.634393622,-0.526305187,0.71773432,0.806875247,-0.468628928,0.007984815
CDref,639,CADE,268,ElSy|ScSu,2,8,5.585390899,2.689099152,5.482644206,0.59,1087,Humid,1,0.845469475,0.015388049,0.662126914,0.019514905,1.070640421,0.007718483,6,-0.148163794,-0.833032418,1.492741864,-0.062136602,-0.950715147,1.423808706,0.008303343
CDref,640,CADE,268,ElSy|ScSu,2,7,5.163362788,3.127293305,6.499244741,-0.46,1095,Humid,1,0.930820652,0.015929573,0.626679296,0.01903715,1.145060393,0.007829028,6,0.685734686,-0.256224653,0.943322415,0.773935956,-0.177413384,0.929433026,0.008574385
CDref,641,CADE,268,ElSy|ScSu,2,7,3.280274995,4.934126953,6.66014117,4.29,1147,Humid,1,0.941424856,0.015465699,0.449670685,0.016145327,1.357729428,0.007143196,6,0.817715029,2.122163263,-1.508185034,0.877811308,2.032441521,-1.539244918,0.007673499
CDref,642,CADE,268,ElSy|ScSu,2,6,4.660921804,2.617187645,4.396802431,-0.03,1175,Humid,1,0.740414824,0.014481072,0.583054442,0.018576129,1.057162727,0.007869882,6,-1.038859573,-0.927691635,0.289217057,-1.091218022,-1.090762558,0.32101226,0.007192607
CDref,643,CADE,268,ElSy|ScSu,2,5,3.085060017,4.173052154,5.000176575,0.85,1212,Humid,1,0.800712186,0.015018007,0.428411247,0.015358146,1.282702016,0.007275344,6,-0.543923003,1.120338271,-1.762326649,-0.500564548,1.252827813,-1.835742965,0.006791189
CDref,644,CADE,268,ElSy|ScSu,2,7,4.640217287,3.167456837,5.867746732,-0.33,1275,Humid,1,0.878230303,0.015045366,0.58088891,0.01872758,1.15170623,0.007894568,6,0.167728634,-0.203356222,0.262262776,0.258777882,-0.108356144,0.290810327,0.008007739
CDref,645,CADE,269,ErFo|PiMa|CaFi|CaCa,4,6,4.828496727,3.479165086,7.121500276,3.96,1014,Humid,2,0.975340312,0.015376056,0.598472015,0.018770837,1.197018398,0.007378697,6,1.196159309,0.206954452,0.507375325,1.210036158,0.362484926,0.536035828,0.00867348
CDref,646,CADE,269,ErFo|PiMa|CaFi|CaCa,4,7,4.504138618,3.255170447,5.907745271,1.57,1028,Humid,2,0.882529186,0.01514402,0.569458081,0.018148265,1.16510659,0.007672235,6,0.20053869,-0.087896235,0.085108067,0.300888356,0.030887683,0.131388514,0.00796881
CDref,647,CADE,269,ErFo|PiMa|CaFi|CaCa,4,6,4.524282669,3.164304489,5.690488532,2.46,1090,Humid,2,0.863720897,0.015038504,0.571703321,0.018858111,1.151001958,0.007632029,6,0.022327035,-0.20750575,0.111332702,0.116648427,-0.115674277,0.162702097,0.007874864
CDref,648,CADE,269,ErFo|PiMa|CaFi|CaCa,4,7,4.573321295,3.388340619,6.393039283,5.93,1107,Humid,2,0.920814556,0.015262783,0.574313415,0.018836089,1.184555496,0.007974605,6,0.598616328,0.087399553,0.175173888,0.675919465,0.232982267,0.199104182,0.008211153
CDref,649,CADE,269,ErFo|PiMa|CaFi|CaCa,4,6,4.07086689,3.159943562,5.028955652,7.64,1152,Humid,2,0.802827434,0.015129096,0.528682401,0.018088845,1.150286814,0.007648801,6,-0.520316062,-0.213246166,-0.478948943,-0.479844262,-0.123105369,-0.437295814,0.00727641
CDref,650,CADE,269,ErFo|PiMa|CaFi|CaCa,4,6,4.831934827,2.992945745,5.623067062,3.05,1171,Humid,2,0.857618567,0.015352693,0.599080572,0.018847646,1.124042934,0.007702384,6,-0.032977541,-0.433070271,0.511851233,0.05687198,-0.395806884,0.544523155,0.008002206
CDref,651,CADE,269,ErFo|PiMa|CaFi|CaCa,4,6,4.928211844,3.180533782,6.331047435,1.8,1267,Humid,2,0.916196786,0.015296082,0.60764414,0.019686122,1.153971293,0.007451585,6,0.547765569,-0.186142658,0.637189959,0.630685284,-0.084819756,0.663956288,0.008397938
CDref,652,CADE,269,ErFo|PiMa|CaFi|CaCa,4,7,4.597842277,3.195970447,5.885935043,5.59,1284,Humid,2,0.880066806,0.015366254,0.578002317,0.018544597,1.155732108,0.007541506,6,0.182648167,-0.165822925,0.207096653,0.27676767,-0.066523043,0.250552022,0.008004084
CDref,653,CADE,270,ErFo|PiMa|ElSy|ScSu,4,7,4.685814277,3.199054063,6.025954969,2.53,1004,Humid,2,0.89166737,0.015343493,0.585469467,0.019093321,1.155945662,0.00796908,6,0.297503903,-0.161763871,0.32162345,0.390403053,-0.064303991,0.354693783,0.00810943
CDref,654,CADE,270,ErFo|PiMa|ElSy|ScSu,4,15,4.728231325,3.74822367,7.788741596,2.01,1022,Humid,2,1.019419628,0.015513463,0.590866893,0.017768365,1.232627977,0.00749399,6,1.743484933,0.561124126,0.3768443,1.641822898,0.732505894,0.429969809,0.008895054
CDref,655,CADE,270,ErFo|PiMa|ElSy|ScSu,4,8,4.638957285,2.780740436,4.803519994,2.84,1068,Humid,2,0.781464898,0.014990703,0.580885716,0.018616947,1.087303031,0.007854173,6,-0.705236733,-0.712402318,0.260622436,-0.689104764,-0.777573111,0.290765781,0.007431899
CDref,656,CADE,270,ErFo|PiMa|ElSy|ScSu,4,7,5.742289982,2.682682606,5.611491422,2.74,1127,Humid,2,0.856812552,0.015108344,0.672218531,0.019462007,1.069850577,0.007730024,6,-0.042472823,-0.841478705,1.697001736,0.048976518,-0.958922459,1.564553011,0.008421833
CDref,657,CADE,270,ErFo|PiMa|ElSy|ScSu,4,6,4.347966315,2.202225657,3.190853265,1.45,1177,Humid,2,0.597611352,0.013346688,0.553840804,0.018437023,0.97092722,0.008403606,6,-2.028077207,-1.473918223,-0.118205643,-2.490074702,-1.986840158,-0.086420252,0.006118428
CDref,658,CADE,270,ErFo|PiMa|ElSy|ScSu,4,7,4.905924515,2.962910421,5.626543545,0.98,1241,Humid,2,0.858665731,0.014888592,0.605371114,0.019284362,1.118783356,0.007979043,6,-0.030125847,-0.472606645,0.608175086,0.067129658,-0.450459428,0.632255175,0.0080372
CDref,659,CADE,270,ErFo|PiMa|ElSy|ScSu,4,7,4.138111601,3.696640814,6.403572317,1.22,1286,Humid,2,0.920741306,0.015380851,0.534665453,0.017824091,1.226147548,0.007655458,6,0.607256379,0.493224106,-0.391406073,0.675201936,0.665167424,-0.353852255,0.007994152
CDref,660,CADE,271,ErFo|PiMa|IlRo|ScSu,4,15,4.928178125,2.892081384,5.440222184,0.61,1013,Humid,2,0.84165221,0.01457762,0.60623145,0.019236546,1.106694447,0.00785611,6,-0.182961788,-0.565840976,0.637146062,-0.099529302,-0.576075905,0.644253981,0.007936026
CDref,661,CADE,271,ErFo|PiMa|IlRo|ScSu,4,8,4.439027678,2.700312131,4.395361831,0.88,1040,Humid,2,0.740485423,0.014091966,0.563592331,0.018554325,1.072959154,0.007997113,6,-1.04004127,-0.818272446,0.000343057,-1.090526456,-0.926621067,0.049580915,0.007087535
CDref,662,CADE,271,ErFo|PiMa|IlRo|ScSu,4,7,4.689398788,3.490989134,6.902726923,2.69,1057,Humid,2,0.959746271,0.01539689,0.585806581,0.018822268,1.19848708,0.007386847,6,1.016703603,0.222518792,0.326289964,1.057281976,0.377746073,0.359395386,0.008503434
CDref,663,CADE,271,ErFo|PiMa|IlRo|ScSu,4,7,5.935639854,2.59028143,5.447039424,0.12,1093,Humid,2,0.843072374,0.015586501,0.688683715,0.020268877,1.051989347,0.007777154,6,-0.177369733,-0.963109072,1.948715253,-0.085617831,-1.144519418,1.794187243,0.008441784
CDref,664,CADE,271,ErFo|PiMa|IlRo|ScSu,4,7,4.505604755,3.128085178,5.566135686,2.79,1135,Humid,2,0.852199918,0.01502519,0.56886046,0.018780066,1.145341355,0.007922335,6,-0.079677288,-0.255182287,0.087016765,0.00379264,-0.174493893,0.123053701,0.00778577
CDref,665,CADE,271,ErFo|PiMa|IlRo|ScSu,4,6,4.388254719,2.885025169,4.792143217,0.63,1195,Humid,2,0.780902444,0.014781691,0.558977395,0.018602161,1.105982937,0.007621412,6,-0.714568891,-0.575129278,-0.065755978,-0.694614375,-0.583469239,-0.014782001,0.007311334
CDref,666,CADE,271,ErFo|PiMa|IlRo|ScSu,4,6,4.097858267,2.982455621,4.670568525,1.97,1238,Humid,2,0.767921164,0.014528425,0.531276261,0.018069463,1.121775025,0.007919354,6,-0.814294346,-0.446878728,-0.443810081,-0.821774802,-0.419372838,-0.401120144,0.007077949
CDref,667,CADE,271,ErFo|PiMa|IlRo|ScSu,4,7,4.823162392,2.581935631,4.448024695,0.83,1276,Humid,2,0.744943734,0.014581692,0.597185213,0.019197365,1.050619304,0.007753916,6,-0.996842904,-0.974094891,0.500430794,-1.046854288,-1.158755605,0.518089237,0.007307849
CDref,668,CADE,272,ErFo|PiMa|CiCa|ScSu,4,7,4.674699045,3.078432093,5.663497051,2.38,1011,Humid,2,0.860575556,0.015645442,0.584605165,0.01856657,1.137454203,0.007976456,6,0.000186426,-0.320542094,0.307153029,0.085837683,-0.256449691,0.34263966,0.007929884
CDref,669,CADE,272,ErFo|PiMa|CiCa|ScSu,4,7,3.595102826,5.034819437,7.911145272,0.44,1019,Humid,2,1.026824579,0.015889543,0.482429103,0.016562668,1.366928697,0.006782125,6,1.843890388,2.254707721,-1.098324816,1.71435941,2.128031599,-1.082374577,0.008304917
CDref,670,CADE,272,ErFo|PiMa|CiCa|ScSu,4,7,4.871038841,2.69311012,4.799814414,0.9,1064,Humid,2,0.781147128,0.01461295,0.602282165,0.019522245,1.071238098,0.007910579,6,-0.708276351,-0.827752663,0.562758994,-0.692217531,-0.944504649,0.589174667,0.007558334
CDref,671,CADE,272,ErFo|PiMa|CiCa|ScSu,4,7,5.657458424,2.514380654,4.942388245,1.65,1114,Humid,2,0.794604082,0.014840867,0.667076285,0.020738441,1.037289103,0.008046964,6,-0.591325694,-1.063019481,1.586563339,-0.560397561,-1.29727041,1.492835882,0.00802906
CDref,672,CADE,272,ErFo|PiMa|CiCa|ScSu,4,7,4.687800858,2.89280727,5.16085697,0.51,1134,Humid,2,0.815664648,0.01485996,0.585836205,0.0192396,1.10696194,0.007834543,6,-0.412119869,-0.564885471,0.324209691,-0.354095056,-0.573296371,0.359808552,0.00767144
CDref,673,CADE,272,ErFo|PiMa|CiCa|ScSu,4,6,4.601807547,2.783365663,4.771049397,0.08,1182,Humid,2,0.777899797,0.014816469,0.577130251,0.017873354,1.08801957,0.007775996,6,-0.731871759,-0.708946655,0.21225886,-0.724027337,-0.770127509,0.238389615,0.007390162
CDref,674,CADE,272,ErFo|PiMa|CiCa|ScSu,4,6,3.598664798,3.379252831,4.755411949,0.69,1215,Humid,2,0.776762883,0.014528028,0.483151792,0.01686513,1.18295508,0.007508648,6,-0.744698866,0.075437032,-1.093687645,-0.735164179,0.216352264,-1.072295492,0.006895684
CDref,675,CADE,272,ErFo|PiMa|CiCa|ScSu,4,7,4.689003679,3.158619791,5.913346952,0.05,1247,Humid,2,0.882401493,0.015590274,0.585569724,0.018628865,1.15000278,0.007769056,6,0.205133645,-0.214988684,0.325775589,0.299637516,-0.126056781,0.356092033,0.008056786
CDref,676,CADE,273,PiMa|ElSy|IlRo|ScSu,4,7,4.921469516,3.162089694,6.262712057,2.1,1001,Humid,2,0.911662497,0.015401683,0.607317319,0.019212333,1.150938512,0.008031781,6,0.491711332,-0.210421149,0.628412425,0.586268859,-0.116333543,0.659398221,0.008364827
CDref,677,CADE,273,PiMa|ElSy|IlRo|ScSu,4,8,4.337282605,3.425353397,6.088992222,1.15,1026,Humid,2,0.897202808,0.015630667,0.553443939,0.018639102,1.18971074,0.007803958,6,0.349212188,0.136120554,-0.132114285,0.444626414,0.28655068,-0.091955195,0.00795746
CDref,678,CADE,273,PiMa|ElSy|IlRo|ScSu,4,7,5.03810705,2.649950661,4.825228018,0.97,1096,Humid,2,0.782833514,0.014867982,0.615800383,0.019700298,1.063384039,0.007897686,6,-0.687430045,-0.88456472,0.780257594,-0.675698243,-1.026116583,0.77770858,0.007654586
CDref,679,CADE,273,PiMa|ElSy|IlRo|ScSu,4,7,5.649460429,2.548322715,5.051890513,1.19,1132,Humid,2,0.805136116,0.014967976,0.665839106,0.020902893,1.043991011,0.008041231,6,-0.501503023,-1.018340554,1.576151109,-0.457229157,-1.227630537,1.475581376,0.008081379
CDref,680,CADE,273,PiMa|ElSy|IlRo|ScSu,4,7,4.319317661,3.211062239,5.511584255,3.77,1137,Humid,2,0.84763764,0.015193263,0.55204572,0.018290716,1.158489956,0.007895099,6,-0.124424811,-0.145957158,-0.155502039,-0.040897959,-0.037866097,-0.111455676,0.007668305
CDref,681,CADE,273,PiMa|ElSy|IlRo|ScSu,4,7,5.171098663,2.522779539,4.574271301,1.28,1173,Humid,2,0.758931723,0.014589524,0.627330554,0.019271828,1.039119714,0.007919884,6,-0.893285165,-1.051963783,0.953393403,-0.909832465,-1.278248433,0.938515892,0.007567957
CDref,682,CADE,273,PiMa|ElSy|IlRo|ScSu,4,6,3.704949596,3.258100098,4.696928385,2.74,1235,Humid,2,0.771221876,0.014988504,0.492809879,0.017125195,1.165265456,0.007606893,6,-0.792671844,-0.08403985,-0.955320238,-0.789442098,0.032538465,-0.937597487,0.00689744
CDref,683,CADE,273,PiMa|ElSy|IlRo|ScSu,4,6,4.773462135,2.906381124,5.299725216,0.19,1252,Humid,2,0.828856524,0.014976329,0.593350827,0.018679092,1.110234828,0.007983357,6,-0.298208833,-0.54701781,0.435728261,-0.224871701,-0.539287619,0.464612389,0.007799646
CDref,684,CADE,274,PiMa|CaFi|CaCa|ElSy,4,8,5.036335163,3.110357127,6.262039887,3.42,1007,Humid,2,0.91121493,0.015539265,0.615560955,0.020074276,1.142571229,0.007750382,6,0.491159963,-0.278518239,0.777950853,0.581884633,-0.203278417,0.774369374,0.008398527
CDref,685,CADE,274,PiMa|CaFi|CaCa|ElSy,4,8,4.360168214,3.626486229,6.665751741,3.58,1023,Humid,2,0.942039176,0.015626844,0.555868213,0.018181584,1.216880797,0.007773641,6,0.822317276,0.400877576,-0.102320538,0.883828994,0.568876143,-0.05814468,0.008229807
CDref,686,CADE,274,PiMa|CaFi|CaCa|ElSy,4,8,5.691233704,3.219343639,7.637836437,0.91,1086,Humid,2,1.00957187,0.015191704,0.669681445,0.020201516,1.159484789,0.007582001,6,1.619700243,-0.135056109,1.63053386,1.545357446,-0.027528734,1.52916914,0.009312708
CDref,687,CADE,274,PiMa|CaFi|CaCa|ElSy,4,7,4.553012609,3.229579708,5.912320679,5.74,1111,Humid,2,0.883111854,0.015242166,0.573722501,0.019106634,1.160981646,0.007909056,6,0.204291812,-0.121582072,0.148734921,0.306595979,-0.011974816,0.190862905,0.007991645
